Bandit,Reward,Algorithm
3.0,3.825001886274295,EpsilonGreedy
3.0,3.9717619436806864,EpsilonGreedy
3.0,3.0742633954775127,EpsilonGreedy
3.0,4.8943074667853494,EpsilonGreedy
3.0,3.1851189655352257,EpsilonGreedy
3.0,2.645465107045042,EpsilonGreedy
3.0,5.472419392318942,EpsilonGreedy
3.0,3.6122890509481285,EpsilonGreedy
3.0,3.717690610043526,EpsilonGreedy
3.0,4.271636488884843,EpsilonGreedy
3.0,6.099913549111594,EpsilonGreedy
3.0,2.475346329796875,EpsilonGreedy
3.0,2.3701089438912075,EpsilonGreedy
3.0,5.6002781755520274,EpsilonGreedy
3.0,4.470776131121986,EpsilonGreedy
3.0,3.5891084179634016,EpsilonGreedy
3.0,1.64564338004188,EpsilonGreedy
3.0,2.1505263431504797,EpsilonGreedy
3.0,4.523809977338918,EpsilonGreedy
3.0,2.2681068488491545,EpsilonGreedy
3.0,5.001852324623516,EpsilonGreedy
3.0,3.8009867568208424,EpsilonGreedy
3.0,2.6176767205567737,EpsilonGreedy
3.0,3.482139991609251,EpsilonGreedy
3.0,4.976517341777423,EpsilonGreedy
3.0,4.089085049683179,EpsilonGreedy
3.0,4.393500560411742,EpsilonGreedy
3.0,2.993934030913429,EpsilonGreedy
3.0,3.937467379037887,EpsilonGreedy
3.0,6.175220990071669,EpsilonGreedy
3.0,3.0410251746483983,EpsilonGreedy
3.0,3.0612005536852718,EpsilonGreedy
3.0,4.7216032949697375,EpsilonGreedy
3.0,5.123966052632655,EpsilonGreedy
3.0,2.5244946493195424,EpsilonGreedy
3.0,1.2463674655500578,EpsilonGreedy
3.0,2.92277598958746,EpsilonGreedy
3.0,3.7080092681142998,EpsilonGreedy
3.0,5.363744308312605,EpsilonGreedy
3.0,2.529948445783096,EpsilonGreedy
3.0,5.40433499726377,EpsilonGreedy
3.0,4.649625470743984,EpsilonGreedy
3.0,3.6437593324381483,EpsilonGreedy
3.0,4.566903089251123,EpsilonGreedy
3.0,4.62340064750104,EpsilonGreedy
3.0,3.652736698820994,EpsilonGreedy
3.0,3.525463485177606,EpsilonGreedy
3.0,5.112885435788828,EpsilonGreedy
3.0,1.0501891549099387,EpsilonGreedy
3.0,4.72279994883084,EpsilonGreedy
3.0,3.567820774297394,EpsilonGreedy
3.0,2.5763388752279592,EpsilonGreedy
3.0,2.585686530126468,EpsilonGreedy
3.0,3.9487042394486234,EpsilonGreedy
3.0,6.173017285188819,EpsilonGreedy
3.0,5.520270251741499,EpsilonGreedy
3.0,3.8023085984366363,EpsilonGreedy
3.0,3.4037164525448285,EpsilonGreedy
3.0,3.5254357007628525,EpsilonGreedy
3.0,5.668453814104603,EpsilonGreedy
3.0,1.7664376695880035,EpsilonGreedy
3.0,3.85542209531932,EpsilonGreedy
3.0,3.385886791675911,EpsilonGreedy
3.0,4.654891367854565,EpsilonGreedy
3.0,3.4380851344529377,EpsilonGreedy
3.0,4.308531724358337,EpsilonGreedy
3.0,2.3550984158946293,EpsilonGreedy
3.0,3.9975897665916453,EpsilonGreedy
3.0,3.3498212963983924,EpsilonGreedy
3.0,4.825022901151934,EpsilonGreedy
3.0,5.904058450865417,EpsilonGreedy
3.0,5.028052272168125,EpsilonGreedy
3.0,3.8106943013012664,EpsilonGreedy
3.0,3.294571996389624,EpsilonGreedy
3.0,4.312776049753437,EpsilonGreedy
3.0,2.7334409451267065,EpsilonGreedy
3.0,4.776890843856791,EpsilonGreedy
3.0,5.223704591195297,EpsilonGreedy
3.0,2.583628275497721,EpsilonGreedy
3.0,3.518540655059572,EpsilonGreedy
3.0,3.339228064482562,EpsilonGreedy
3.0,2.900291873883121,EpsilonGreedy
3.0,3.820813569768603,EpsilonGreedy
3.0,6.4663221565575,EpsilonGreedy
3.0,2.799720372941721,EpsilonGreedy
3.0,4.020785753615726,EpsilonGreedy
3.0,3.4581198279746546,EpsilonGreedy
3.0,4.047610217553943,EpsilonGreedy
3.0,5.827648304010507,EpsilonGreedy
3.0,5.420788129118723,EpsilonGreedy
3.0,4.5459493562143285,EpsilonGreedy
3.0,5.860534825410555,EpsilonGreedy
3.0,3.024188759847348,EpsilonGreedy
3.0,4.254382698293337,EpsilonGreedy
3.0,3.4330804015127563,EpsilonGreedy
3.0,5.4712283299371425,EpsilonGreedy
3.0,4.240981772245615,EpsilonGreedy
3.0,4.51139433740699,EpsilonGreedy
3.0,2.9325336648675346,EpsilonGreedy
3.0,3.761608028210385,EpsilonGreedy
3.0,4.292858833670314,EpsilonGreedy
3.0,3.728384590788007,EpsilonGreedy
3.0,5.297944528535379,EpsilonGreedy
3.0,3.021500156319153,EpsilonGreedy
3.0,3.5116235794418973,EpsilonGreedy
3.0,2.741724912074949,EpsilonGreedy
3.0,4.353625721424954,EpsilonGreedy
3.0,4.131645577366981,EpsilonGreedy
3.0,4.33220308798857,EpsilonGreedy
3.0,6.006292398392875,EpsilonGreedy
3.0,4.02450498608871,EpsilonGreedy
3.0,3.285212644548656,EpsilonGreedy
3.0,4.469024777567608,EpsilonGreedy
3.0,3.168287800195424,EpsilonGreedy
3.0,1.5906077593438468,EpsilonGreedy
3.0,5.784848091239819,EpsilonGreedy
3.0,2.943250731258882,EpsilonGreedy
3.0,3.3890495948162163,EpsilonGreedy
3.0,2.5822456183135274,EpsilonGreedy
3.0,4.576903224197555,EpsilonGreedy
3.0,5.69577740296649,EpsilonGreedy
3.0,3.544205369109386,EpsilonGreedy
3.0,3.634556105768102,EpsilonGreedy
3.0,2.8344679477288643,EpsilonGreedy
3.0,4.352738794191416,EpsilonGreedy
3.0,4.024567241206849,EpsilonGreedy
3.0,3.307775506820815,EpsilonGreedy
3.0,4.4077428082088295,EpsilonGreedy
3.0,3.925087732109658,EpsilonGreedy
3.0,2.9064125242197996,EpsilonGreedy
3.0,4.43410266486737,EpsilonGreedy
3.0,3.82572431173795,EpsilonGreedy
3.0,3.3699884280664243,EpsilonGreedy
3.0,5.711398588784428,EpsilonGreedy
3.0,2.7887037468806923,EpsilonGreedy
3.0,4.209804376304247,EpsilonGreedy
3.0,4.5182610471175675,EpsilonGreedy
3.0,3.503720992408029,EpsilonGreedy
3.0,5.394656575215994,EpsilonGreedy
3.0,5.084699267725036,EpsilonGreedy
3.0,3.7267530335893673,EpsilonGreedy
3.0,3.874712856085035,EpsilonGreedy
3.0,2.2095922932521335,EpsilonGreedy
3.0,3.9412800245268103,EpsilonGreedy
3.0,5.186259927722048,EpsilonGreedy
3.0,4.285071667512937,EpsilonGreedy
3.0,2.090397891746904,EpsilonGreedy
3.0,2.213006887141596,EpsilonGreedy
3.0,5.115781017522174,EpsilonGreedy
3.0,4.131117412733311,EpsilonGreedy
3.0,4.817093987935952,EpsilonGreedy
3.0,3.590831722651842,EpsilonGreedy
3.0,6.5996551472970655,EpsilonGreedy
3.0,4.920028563338147,EpsilonGreedy
3.0,1.9500156292000477,EpsilonGreedy
3.0,4.105847525299492,EpsilonGreedy
3.0,4.301922098053298,EpsilonGreedy
3.0,2.2670333012588983,EpsilonGreedy
3.0,5.02803853410355,EpsilonGreedy
3.0,4.040437127359238,EpsilonGreedy
3.0,4.675026695293688,EpsilonGreedy
3.0,4.109106904047538,EpsilonGreedy
3.0,3.713649565279174,EpsilonGreedy
3.0,2.708351384657191,EpsilonGreedy
3.0,3.5958680416290685,EpsilonGreedy
3.0,3.2607728476829605,EpsilonGreedy
3.0,3.7105337926901187,EpsilonGreedy
3.0,4.231623471336768,EpsilonGreedy
3.0,0.6764595827510513,EpsilonGreedy
3.0,4.350631618651288,EpsilonGreedy
3.0,2.864373346881435,EpsilonGreedy
3.0,3.510205295981889,EpsilonGreedy
3.0,5.665819816639855,EpsilonGreedy
3.0,4.0890192510978745,EpsilonGreedy
3.0,3.0966103932058076,EpsilonGreedy
3.0,4.526575761206431,EpsilonGreedy
3.0,4.166137137845979,EpsilonGreedy
3.0,2.843152145508566,EpsilonGreedy
3.0,5.156326651151981,EpsilonGreedy
3.0,4.857193505494172,EpsilonGreedy
3.0,3.887469797186153,EpsilonGreedy
3.0,4.138660481412996,EpsilonGreedy
3.0,4.0118189849541634,EpsilonGreedy
3.0,5.007743168635284,EpsilonGreedy
3.0,3.902398957191166,EpsilonGreedy
3.0,6.658150463641205,EpsilonGreedy
3.0,3.929326099755869,EpsilonGreedy
3.0,3.0518236323065224,EpsilonGreedy
3.0,1.9881349621738407,EpsilonGreedy
3.0,4.523657665718527,EpsilonGreedy
3.0,4.423388509003743,EpsilonGreedy
3.0,4.941327342488825,EpsilonGreedy
3.0,5.165942036509821,EpsilonGreedy
3.0,4.91691181809187,EpsilonGreedy
3.0,3.5120131281253517,EpsilonGreedy
3.0,4.864641921124595,EpsilonGreedy
3.0,4.162603826122478,EpsilonGreedy
3.0,4.965152887088846,EpsilonGreedy
3.0,3.2878226364239094,EpsilonGreedy
3.0,4.861141896690167,EpsilonGreedy
3.0,3.386773353387784,EpsilonGreedy
3.0,4.079046026895611,EpsilonGreedy
3.0,3.652662279269113,EpsilonGreedy
3.0,3.478509914660605,EpsilonGreedy
3.0,4.582446210714017,EpsilonGreedy
3.0,3.3949767528604706,EpsilonGreedy
3.0,3.3629757476266118,EpsilonGreedy
3.0,3.8460978164320516,EpsilonGreedy
3.0,3.1961009931090105,EpsilonGreedy
3.0,5.8713155190803015,EpsilonGreedy
3.0,3.6935427958475016,EpsilonGreedy
3.0,3.850583663172775,EpsilonGreedy
3.0,4.238666159689405,EpsilonGreedy
3.0,4.879623179356518,EpsilonGreedy
3.0,4.96568219884445,EpsilonGreedy
3.0,3.516795664921599,EpsilonGreedy
3.0,2.417333404261786,EpsilonGreedy
3.0,4.794002913146598,EpsilonGreedy
3.0,4.5687431957768245,EpsilonGreedy
3.0,4.3026494258367185,EpsilonGreedy
3.0,3.826573242280256,EpsilonGreedy
3.0,5.160565797558943,EpsilonGreedy
3.0,2.3915232124713004,EpsilonGreedy
3.0,3.776207985487559,EpsilonGreedy
3.0,2.654264068472396,EpsilonGreedy
3.0,4.230310550164273,EpsilonGreedy
3.0,3.642176388784494,EpsilonGreedy
3.0,4.282452855711775,EpsilonGreedy
3.0,5.394479710922711,EpsilonGreedy
3.0,4.560220741857091,EpsilonGreedy
3.0,4.384956972515104,EpsilonGreedy
3.0,3.7551499501495975,EpsilonGreedy
3.0,4.307217606390704,EpsilonGreedy
3.0,5.006978322346367,EpsilonGreedy
3.0,4.732690369655062,EpsilonGreedy
3.0,3.770264489939643,EpsilonGreedy
3.0,4.120317975144803,EpsilonGreedy
3.0,4.25309346285584,EpsilonGreedy
3.0,3.3961210885717183,EpsilonGreedy
3.0,2.384723500256123,EpsilonGreedy
3.0,4.732121387640984,EpsilonGreedy
3.0,4.743931377644401,EpsilonGreedy
3.0,5.385824335995385,EpsilonGreedy
3.0,4.4012711214894855,EpsilonGreedy
3.0,4.525184258933223,EpsilonGreedy
3.0,4.993172533322443,EpsilonGreedy
3.0,3.760046999532903,EpsilonGreedy
3.0,4.3369314692307865,EpsilonGreedy
3.0,3.712484487575843,EpsilonGreedy
3.0,5.017871221808436,EpsilonGreedy
3.0,2.2922532544291805,EpsilonGreedy
3.0,4.669053450742754,EpsilonGreedy
3.0,5.068817904113527,EpsilonGreedy
3.0,4.834615332397708,EpsilonGreedy
3.0,4.8326360915363775,EpsilonGreedy
3.0,5.661151427517543,EpsilonGreedy
3.0,3.937428354976294,EpsilonGreedy
3.0,4.649672509760445,EpsilonGreedy
3.0,3.8318647849119145,EpsilonGreedy
3.0,6.0682254016303485,EpsilonGreedy
3.0,3.719967496097356,EpsilonGreedy
3.0,3.847785691077482,EpsilonGreedy
3.0,4.547525595242515,EpsilonGreedy
3.0,3.9362557807827376,EpsilonGreedy
3.0,5.378226731620528,EpsilonGreedy
3.0,5.817737834494939,EpsilonGreedy
3.0,4.181044186565223,EpsilonGreedy
3.0,3.5381881182258628,EpsilonGreedy
3.0,5.083101851199049,EpsilonGreedy
3.0,3.6605289288383323,EpsilonGreedy
3.0,2.284334126560818,EpsilonGreedy
3.0,4.418388262377787,EpsilonGreedy
3.0,2.328262446150079,EpsilonGreedy
3.0,4.351972794278463,EpsilonGreedy
3.0,0.8428794451759192,EpsilonGreedy
3.0,5.936440248683638,EpsilonGreedy
3.0,3.180541450026942,EpsilonGreedy
3.0,4.449154358841852,EpsilonGreedy
3.0,4.2186940974945095,EpsilonGreedy
3.0,3.6039263598292273,EpsilonGreedy
3.0,3.470617448108431,EpsilonGreedy
3.0,3.49746311841064,EpsilonGreedy
3.0,2.6011929550861437,EpsilonGreedy
3.0,2.741940076520688,EpsilonGreedy
3.0,2.341723370205829,EpsilonGreedy
3.0,3.8074457305182734,EpsilonGreedy
3.0,4.150604559610208,EpsilonGreedy
3.0,3.1828328944866957,EpsilonGreedy
3.0,3.396805622573452,EpsilonGreedy
3.0,2.8040446964653962,EpsilonGreedy
3.0,4.596424918624984,EpsilonGreedy
3.0,3.5757258237698917,EpsilonGreedy
3.0,4.334012194138846,EpsilonGreedy
3.0,3.9624687022345513,EpsilonGreedy
3.0,2.208204639502427,EpsilonGreedy
3.0,3.376229164629603,EpsilonGreedy
3.0,3.947649352832746,EpsilonGreedy
3.0,2.795106207056318,EpsilonGreedy
3.0,2.706037275658561,EpsilonGreedy
3.0,2.618060262494865,EpsilonGreedy
3.0,2.735920196112761,EpsilonGreedy
3.0,4.057471148663724,EpsilonGreedy
3.0,2.0017696596913783,EpsilonGreedy
3.0,5.770109662115604,EpsilonGreedy
3.0,4.314750096182586,EpsilonGreedy
3.0,4.037648301682896,EpsilonGreedy
3.0,3.5912891050506546,EpsilonGreedy
3.0,4.374569693698123,EpsilonGreedy
3.0,3.5578179509793775,EpsilonGreedy
3.0,4.498135467350258,EpsilonGreedy
3.0,3.980409418696329,EpsilonGreedy
3.0,5.211218769095396,EpsilonGreedy
3.0,4.765840243203563,EpsilonGreedy
3.0,6.030698797197201,EpsilonGreedy
3.0,5.068520068385841,EpsilonGreedy
3.0,4.746769831461216,EpsilonGreedy
3.0,3.2598390058150954,EpsilonGreedy
3.0,2.9638995322663346,EpsilonGreedy
3.0,3.551546052217627,EpsilonGreedy
3.0,5.40343400255256,EpsilonGreedy
3.0,5.947236400604752,EpsilonGreedy
3.0,5.493229567438768,EpsilonGreedy
3.0,3.408885184281128,EpsilonGreedy
3.0,2.996494844569926,EpsilonGreedy
3.0,3.608650224715664,EpsilonGreedy
3.0,4.833265252248933,EpsilonGreedy
3.0,4.747290787619641,EpsilonGreedy
3.0,4.459391731431758,EpsilonGreedy
3.0,4.071911326880963,EpsilonGreedy
3.0,2.2173101886827893,EpsilonGreedy
3.0,5.18020792466555,EpsilonGreedy
3.0,6.0765641300005555,EpsilonGreedy
3.0,2.306769625917722,EpsilonGreedy
3.0,1.0173058675962343,EpsilonGreedy
3.0,2.9804932550763654,EpsilonGreedy
3.0,2.5687695565921262,EpsilonGreedy
3.0,3.759573258144231,EpsilonGreedy
3.0,6.047032266829191,EpsilonGreedy
3.0,2.8866811523260223,EpsilonGreedy
3.0,3.778731099880526,EpsilonGreedy
3.0,2.907177874018011,EpsilonGreedy
3.0,3.866054841228162,EpsilonGreedy
3.0,4.794039025427643,EpsilonGreedy
3.0,3.6857635143987033,EpsilonGreedy
3.0,5.043054626088704,EpsilonGreedy
3.0,3.3639993652495535,EpsilonGreedy
3.0,4.386914668353376,EpsilonGreedy
3.0,4.031968793055943,EpsilonGreedy
3.0,2.9986018290836354,EpsilonGreedy
3.0,3.5343196193852826,EpsilonGreedy
3.0,4.975201151410047,EpsilonGreedy
3.0,2.640132159591096,EpsilonGreedy
3.0,3.7182515558922375,EpsilonGreedy
3.0,2.301296689778769,EpsilonGreedy
3.0,2.3568763897482086,EpsilonGreedy
3.0,2.8357986876936314,EpsilonGreedy
3.0,4.222055661664475,EpsilonGreedy
3.0,2.6169914971599377,EpsilonGreedy
3.0,4.182900736848422,EpsilonGreedy
3.0,4.9681450092599,EpsilonGreedy
3.0,4.4978581526780825,EpsilonGreedy
3.0,3.244294353073525,EpsilonGreedy
3.0,5.645213930038257,EpsilonGreedy
3.0,5.340611637544276,EpsilonGreedy
3.0,2.615550415655725,EpsilonGreedy
3.0,3.389287875401339,EpsilonGreedy
3.0,4.991119757951452,EpsilonGreedy
3.0,4.278726984274302,EpsilonGreedy
3.0,2.4970216762483926,EpsilonGreedy
3.0,4.607472564427219,EpsilonGreedy
3.0,5.278811560730614,EpsilonGreedy
3.0,2.645153640378216,EpsilonGreedy
3.0,4.798561081502102,EpsilonGreedy
3.0,4.587795603927898,EpsilonGreedy
3.0,3.9099301100051918,EpsilonGreedy
3.0,3.332982628623061,EpsilonGreedy
3.0,3.26230286177519,EpsilonGreedy
3.0,3.674502993076807,EpsilonGreedy
3.0,4.53681375057535,EpsilonGreedy
3.0,3.807582244954214,EpsilonGreedy
3.0,4.204532710192486,EpsilonGreedy
3.0,2.552809269440917,EpsilonGreedy
3.0,3.6136602133121665,EpsilonGreedy
3.0,4.593133414005161,EpsilonGreedy
3.0,2.9948009749199143,EpsilonGreedy
3.0,2.9405224453943375,EpsilonGreedy
3.0,4.208146531027765,EpsilonGreedy
3.0,4.8817646275550315,EpsilonGreedy
3.0,4.956632286733895,EpsilonGreedy
3.0,4.765887017884635,EpsilonGreedy
3.0,2.2090702848227703,EpsilonGreedy
3.0,4.2457482582562225,EpsilonGreedy
3.0,5.2332641423718425,EpsilonGreedy
3.0,3.75606019068935,EpsilonGreedy
3.0,4.762214510946814,EpsilonGreedy
3.0,3.8302451437627205,EpsilonGreedy
3.0,4.7242037224710245,EpsilonGreedy
3.0,2.852564813114781,EpsilonGreedy
3.0,4.312611140930015,EpsilonGreedy
3.0,3.560056453613126,EpsilonGreedy
3.0,1.9765603925748514,EpsilonGreedy
3.0,4.456116558960498,EpsilonGreedy
3.0,1.6005322614494548,EpsilonGreedy
3.0,1.2129667076904926,EpsilonGreedy
3.0,3.7804545259394624,EpsilonGreedy
3.0,3.44781505550893,EpsilonGreedy
3.0,3.8605383790530787,EpsilonGreedy
3.0,3.957249015971,EpsilonGreedy
3.0,4.464040620136916,EpsilonGreedy
3.0,4.868975103094015,EpsilonGreedy
3.0,3.905243805533475,EpsilonGreedy
3.0,5.104202778626113,EpsilonGreedy
3.0,5.341680687564874,EpsilonGreedy
3.0,5.174295715908673,EpsilonGreedy
3.0,3.858059337185117,EpsilonGreedy
3.0,3.792273703087419,EpsilonGreedy
3.0,4.817640178951933,EpsilonGreedy
3.0,3.5313543255049913,EpsilonGreedy
3.0,4.185900023720523,EpsilonGreedy
3.0,4.646645860619526,EpsilonGreedy
3.0,4.12128985128871,EpsilonGreedy
3.0,1.7839278922592747,EpsilonGreedy
3.0,4.454965932993947,EpsilonGreedy
3.0,4.3758848389666705,EpsilonGreedy
3.0,5.0777416702750475,EpsilonGreedy
3.0,3.567448790175666,EpsilonGreedy
3.0,4.353870939040439,EpsilonGreedy
3.0,6.21599297528456,EpsilonGreedy
3.0,3.715523602184093,EpsilonGreedy
3.0,2.856237525791996,EpsilonGreedy
3.0,2.116715560036027,EpsilonGreedy
3.0,4.785060145840779,EpsilonGreedy
3.0,4.80581010980888,EpsilonGreedy
3.0,4.419896162745561,EpsilonGreedy
3.0,3.5120377700984178,EpsilonGreedy
3.0,3.6170862693329657,EpsilonGreedy
3.0,3.992833636336403,EpsilonGreedy
3.0,4.245647749691415,EpsilonGreedy
3.0,3.6730663657950795,EpsilonGreedy
3.0,1.4941430767821924,EpsilonGreedy
3.0,3.206877912978847,EpsilonGreedy
3.0,2.5061122073874698,EpsilonGreedy
3.0,2.9142353646103487,EpsilonGreedy
3.0,3.1351789446552707,EpsilonGreedy
3.0,2.675969285204072,EpsilonGreedy
3.0,2.7386720460839795,EpsilonGreedy
3.0,2.530861553485331,EpsilonGreedy
3.0,3.0285623459709123,EpsilonGreedy
3.0,6.336516303778301,EpsilonGreedy
3.0,4.982623433411142,EpsilonGreedy
3.0,4.02759947428232,EpsilonGreedy
3.0,4.7864264027677885,EpsilonGreedy
3.0,3.098341223800813,EpsilonGreedy
3.0,4.474848990589818,EpsilonGreedy
3.0,4.311813826517323,EpsilonGreedy
3.0,4.910380494436337,EpsilonGreedy
3.0,4.237260435995435,EpsilonGreedy
3.0,4.471982528338531,EpsilonGreedy
3.0,5.453748749063056,EpsilonGreedy
3.0,5.1512398451477,EpsilonGreedy
3.0,1.834683381725159,EpsilonGreedy
3.0,6.047367145036865,EpsilonGreedy
3.0,2.676447190444363,EpsilonGreedy
3.0,3.040887064452244,EpsilonGreedy
3.0,3.650053981921257,EpsilonGreedy
3.0,4.138818027175313,EpsilonGreedy
3.0,4.502365394158766,EpsilonGreedy
3.0,4.947150868262835,EpsilonGreedy
3.0,3.9764580121999806,EpsilonGreedy
3.0,4.79571800429458,EpsilonGreedy
3.0,3.6811240465172634,EpsilonGreedy
3.0,3.3295126289152597,EpsilonGreedy
3.0,4.311380451332742,EpsilonGreedy
3.0,3.7878359806306676,EpsilonGreedy
3.0,4.117087602779384,EpsilonGreedy
3.0,5.8329418439927725,EpsilonGreedy
3.0,3.354341972477593,EpsilonGreedy
3.0,3.826316757836879,EpsilonGreedy
3.0,4.096431811156111,EpsilonGreedy
3.0,4.458456991759498,EpsilonGreedy
3.0,3.432553421529849,EpsilonGreedy
3.0,3.445748018893669,EpsilonGreedy
3.0,5.115356810600063,EpsilonGreedy
3.0,4.522935586293958,EpsilonGreedy
3.0,4.762174484404997,EpsilonGreedy
3.0,2.8230948354470096,EpsilonGreedy
3.0,4.953708651930974,EpsilonGreedy
3.0,5.175207658604063,EpsilonGreedy
3.0,5.417883154307878,EpsilonGreedy
3.0,3.6106605078507235,EpsilonGreedy
3.0,4.727484532357082,EpsilonGreedy
3.0,4.380776245139086,EpsilonGreedy
3.0,3.9531831191855926,EpsilonGreedy
3.0,3.7578674652942508,EpsilonGreedy
3.0,3.9181898330276947,EpsilonGreedy
3.0,4.467332455817812,EpsilonGreedy
3.0,4.964308408868378,EpsilonGreedy
3.0,2.9479111550788843,EpsilonGreedy
3.0,3.5747331600609575,EpsilonGreedy
3.0,5.240760060633056,EpsilonGreedy
3.0,3.9634267954371207,EpsilonGreedy
3.0,3.9062881530924654,EpsilonGreedy
3.0,3.0004122372626694,EpsilonGreedy
3.0,4.917951990435707,EpsilonGreedy
3.0,3.817402820828725,EpsilonGreedy
3.0,1.6070000270373814,EpsilonGreedy
3.0,3.3373143089746824,EpsilonGreedy
3.0,4.481200556160667,EpsilonGreedy
3.0,3.6829594974576745,EpsilonGreedy
3.0,4.049468226611588,EpsilonGreedy
3.0,4.762697175492824,EpsilonGreedy
3.0,4.002732057786984,EpsilonGreedy
3.0,2.1693956394735614,EpsilonGreedy
3.0,4.3414359373638325,EpsilonGreedy
3.0,5.841269552528079,EpsilonGreedy
3.0,3.1879642468758354,EpsilonGreedy
3.0,4.088786561837671,EpsilonGreedy
3.0,4.562828212962639,EpsilonGreedy
3.0,4.750603537424487,EpsilonGreedy
3.0,2.289818198734929,EpsilonGreedy
3.0,2.694838488839126,EpsilonGreedy
3.0,5.136738048919354,EpsilonGreedy
3.0,4.277116869993345,EpsilonGreedy
3.0,4.108748348007327,EpsilonGreedy
3.0,2.6067011228118973,EpsilonGreedy
3.0,3.6351401827618055,EpsilonGreedy
3.0,4.4372616097679245,EpsilonGreedy
3.0,3.989849446304431,EpsilonGreedy
3.0,3.40340009592424,EpsilonGreedy
3.0,4.485881771904061,EpsilonGreedy
3.0,5.921991898570323,EpsilonGreedy
3.0,3.7349765499340966,EpsilonGreedy
3.0,4.224212192073699,EpsilonGreedy
3.0,4.005598258077303,EpsilonGreedy
3.0,3.614205546040112,EpsilonGreedy
3.0,4.948485148777448,EpsilonGreedy
3.0,5.295571804592954,EpsilonGreedy
3.0,3.232075588511626,EpsilonGreedy
3.0,3.438379600182565,EpsilonGreedy
3.0,4.871671130019469,EpsilonGreedy
3.0,3.053859964734359,EpsilonGreedy
3.0,3.007279596114063,EpsilonGreedy
3.0,4.294305001838828,EpsilonGreedy
3.0,4.54599290926187,EpsilonGreedy
3.0,3.5521701436898923,EpsilonGreedy
3.0,3.6571074680037663,EpsilonGreedy
3.0,1.6858106542269287,EpsilonGreedy
3.0,2.591913328574054,EpsilonGreedy
3.0,1.462438785622751,EpsilonGreedy
3.0,3.627449172004045,EpsilonGreedy
3.0,7.225424515295172,EpsilonGreedy
3.0,5.72840595853044,EpsilonGreedy
3.0,3.5219509993117666,EpsilonGreedy
3.0,3.1003797326505156,EpsilonGreedy
3.0,2.3663234205721526,EpsilonGreedy
3.0,3.216976089155472,EpsilonGreedy
3.0,4.068681221058281,EpsilonGreedy
3.0,2.175359427477665,EpsilonGreedy
3.0,4.607935689736793,EpsilonGreedy
3.0,5.235318449887103,EpsilonGreedy
3.0,3.569521849826133,EpsilonGreedy
3.0,1.8882444934008484,EpsilonGreedy
3.0,3.248793617527765,EpsilonGreedy
3.0,4.966429903881078,EpsilonGreedy
3.0,3.912235822400317,EpsilonGreedy
3.0,3.5793895350973566,EpsilonGreedy
3.0,4.803597598985006,EpsilonGreedy
3.0,5.211405949680335,EpsilonGreedy
3.0,4.4460435915600796,EpsilonGreedy
3.0,5.560419615116707,EpsilonGreedy
3.0,2.985859502030996,EpsilonGreedy
3.0,4.307304029028,EpsilonGreedy
3.0,4.744707638939731,EpsilonGreedy
3.0,2.720253842587912,EpsilonGreedy
3.0,3.4762899720473874,EpsilonGreedy
3.0,4.619439486936717,EpsilonGreedy
3.0,4.779908422115172,EpsilonGreedy
3.0,3.1409311639440496,EpsilonGreedy
3.0,3.2565666497860817,EpsilonGreedy
3.0,4.399991102532998,EpsilonGreedy
3.0,3.365157922219897,EpsilonGreedy
3.0,4.925445404223501,EpsilonGreedy
3.0,5.825532009960414,EpsilonGreedy
3.0,4.187013065356474,EpsilonGreedy
3.0,5.33762235343912,EpsilonGreedy
3.0,5.631442744080082,EpsilonGreedy
3.0,1.5885632523525137,EpsilonGreedy
3.0,3.416042613364363,EpsilonGreedy
3.0,3.9909080978110874,EpsilonGreedy
3.0,3.7313900807702516,EpsilonGreedy
3.0,4.984130879680575,EpsilonGreedy
3.0,4.053139029844615,EpsilonGreedy
3.0,5.008894701124181,EpsilonGreedy
3.0,3.2428258257124223,EpsilonGreedy
3.0,4.637814946367035,EpsilonGreedy
3.0,3.3634063292952687,EpsilonGreedy
3.0,2.7505733899377414,EpsilonGreedy
3.0,4.243372017766677,EpsilonGreedy
3.0,5.4556464887749945,EpsilonGreedy
3.0,4.623552908381981,EpsilonGreedy
3.0,4.735059825548499,EpsilonGreedy
3.0,2.2642736848703344,EpsilonGreedy
3.0,3.985327873473474,EpsilonGreedy
3.0,4.22696223434399,EpsilonGreedy
3.0,3.5657533238873436,EpsilonGreedy
3.0,3.9387142610665533,EpsilonGreedy
3.0,3.8144973655829975,EpsilonGreedy
3.0,4.784823331373226,EpsilonGreedy
3.0,2.8881479269456802,EpsilonGreedy
3.0,2.4151244167971604,EpsilonGreedy
3.0,5.170902258014713,EpsilonGreedy
3.0,3.1919827787384136,EpsilonGreedy
3.0,5.914892459229298,EpsilonGreedy
3.0,3.686150324960963,EpsilonGreedy
3.0,3.845623841513891,EpsilonGreedy
3.0,3.060908212111191,EpsilonGreedy
3.0,3.886410569277449,EpsilonGreedy
3.0,4.938404985228651,EpsilonGreedy
3.0,1.9151625095592735,EpsilonGreedy
3.0,2.5457351924394116,EpsilonGreedy
3.0,4.23682178348811,EpsilonGreedy
3.0,3.148313855682453,EpsilonGreedy
3.0,3.7230683184881235,EpsilonGreedy
3.0,4.724690110477718,EpsilonGreedy
3.0,4.289209090347979,EpsilonGreedy
3.0,5.138363133195566,EpsilonGreedy
